time,Nose_x,Nose_y,Nose_z,LEar_x,LEar_y,LEar_z,REar_x,REar_y,REar_z,C1_x,C1_y,C1_z,L1_x,L1_y,L1_z,Pelvis_x,Pelvis_y,Pelvis_z,CA4_x,CA4_y,CA4_z,LScapula_x,LScapula_y,LScapula_z,LHumerus_x,LHumerus_y,LHumerus_z,LUlna_x,LUlna_y,LUlna_z,LWrist_x,LWrist_y,LWrist_z,RScapula_x,RScapula_y,RScapula_z,RHumerus_x,RHumerus_y,RHumerus_z,RUlna_x,RUlna_y,RUlna_z,RWrist_x,RWrist_y,RWrist_z,LFemur_x,LFemur_y,LFemur_z,LLeg_x,LLeg_y,LLeg_z,LPedal_Wrist_x,LPedal_Wrist_y,LPedal_Wrist_z,LPedal_x,LPedal_y,LPedal_z,RFemur_x,RFemur_y,RFemur_z,RLeg_x,RLeg_y,RLeg_z,RPedal_Wrist_x,RPedal_Wrist_y,RPedal_Wrist_z,RPedal_x,RPedal_y,RPedal_z
5.519999999999970264e+00,1.479299429005461186e-01,-5.471287613636615504e-03,4.140851554392085271e-02,1.590190340568294891e-01,4.874907991634826708e-03,3.475732814428307560e-02,1.499923009144250030e-01,9.051924737125674122e-03,3.372262051228950425e-02,1.571316258906224894e-01,1.265717248109848869e-02,3.334877579725415570e-02,1.681461456865918913e-01,2.968698691642919496e-02,4.193201688898352125e-02,1.834870485128324291e-01,4.221972482140062821e-02,2.511782748310796565e-02,1.911349573529676216e-01,4.435209353106744912e-02,1.573250776652066613e-02,1.629423220178263243e-01,7.921426265407600920e-03,2.707118787423327608e-02,1.654740848871374681e-01,1.071245427763314884e-02,1.922022511141469048e-02,1.647196241726174015e-01,1.047078762782613880e-02,1.002180907641038975e-02,1.624482018405081496e-01,1.082574792985272621e-02,6.321970165063603084e-03,1.510437134267169079e-01,1.693958240293105127e-02,2.578448936269610303e-02,1.503526317430400050e-01,2.022431420316744138e-02,1.826314519011594181e-02,1.473434610281209589e-01,1.970627670952095761e-02,9.547337269256451694e-03,1.467754469430525843e-01,1.882613980937753936e-02,5.558175345938876771e-03,1.862454465604612974e-01,3.888576960914146008e-02,2.533920371194220075e-02,1.824936519297268300e-01,2.587230211117014927e-02,2.506772493185711187e-02,1.828833714055167203e-01,2.766903702906430701e-02,6.527434686960459365e-03,1.772063259519416067e-01,2.080175296107852553e-02,5.257960603873031331e-03,1.808257657617674541e-01,4.589087289510116602e-02,2.468686310306796028e-02,1.679350148246780416e-01,4.325815760873700372e-02,2.146237081762638124e-02,1.793858824838979460e-01,4.595924427006623653e-02,7.015770501322878341e-03,1.707702183841635912e-01,4.413507905536111220e-02,5.160304686491354320e-03
5.539999999999969837e+00,1.474342150094019588e-01,-4.825570518765975869e-03,4.177334980257525754e-02,1.586939615859702946e-01,5.227531781870274792e-03,3.496135735070044631e-02,1.497384524035315079e-01,9.539021596716993484e-03,3.386139786975241039e-02,1.569353364568747133e-01,1.301826636455064544e-02,3.343131455283014641e-02,1.680981062970731410e-01,2.990860715895703181e-02,4.196447967457784395e-02,1.835688597901939667e-01,4.218108176336120285e-02,2.506318300800155704e-02,1.912041258734679117e-01,4.425854286959390871e-02,1.565501699511675712e-02,1.626937189344456747e-01,8.159431696352512087e-03,2.714738531379365383e-02,1.652840065760283750e-01,1.079713383022937179e-02,1.926956259979780220e-02,1.646331773818074107e-01,1.048795426515761013e-02,1.006362097197196701e-02,1.624149539221174665e-01,1.084361529530496887e-02,6.331568536300678438e-03,1.508741351926454755e-01,1.728956356704308001e-02,2.584533842889546323e-02,1.502612833082441479e-01,2.043955599049139538e-02,1.824150117653456499e-02,1.473067729959858518e-01,1.978324167554168511e-02,9.516273092720708288e-03,1.467569509592251686e-01,1.883351231996879122e-02,5.540757150925105200e-03,1.863075340893556586e-01,3.882838152048688485e-02,2.528883928917745674e-02,1.824535012702124259e-01,2.584379721230976173e-02,2.507204128916978164e-02,1.828419862003610175e-01,2.759077720118706042e-02,6.526970774946599940e-03,1.771399880537409266e-01,2.074228259132345625e-02,5.267868430174666924e-03,1.809231387506548272e-01,4.586383849744506830e-02,2.463664295487252853e-02,1.680078181580345886e-01,4.326843375041879852e-02,2.148095472740875478e-02,1.794222804554556072e-01,4.594884677815965629e-02,7.001730422858763042e-03,1.708013502495818181e-01,4.415177184881466377e-02,5.144290226305345270e-03
5.559999999999969411e+00,1.468749102885950342e-01,-4.221552446423882179e-03,4.203237253552655900e-02,1.583431221174721737e-01,5.527558458118246587e-03,3.512694322092631966e-02,1.494783937047756972e-01,1.000905901869312761e-02,3.397249837828609370e-02,1.567433492007999363e-01,1.333682384021528736e-02,3.351339319751752560e-02,1.680553859931604443e-01,3.008642625144229699e-02,4.202290250676297273e-02,1.836550513219853964e-01,4.206531862612149925e-02,2.502506471503426755e-02,1.912772237796170616e-01,4.405901090096338291e-02,1.558787028289577471e-02,1.624555561339872944e-01,8.371361086294324891e-03,2.722537603776120640e-02,1.651000599728184304e-01,1.086449613854464924e-02,1.932599518716100057e-02,1.645523393893434660e-01,1.049551356463635475e-02,1.011439306242188640e-02,1.623875488164719938e-01,1.085304760557874101e-02,6.351176794448278040e-03,1.507190710126747601e-01,1.761426150694633819e-02,2.590988150621166553e-02,1.501966581104711429e-01,2.064106152502910574e-02,1.823074600981105381e-02,1.473161862037433711e-01,1.986796816605861798e-02,9.490239532581674214e-03,1.467937297869180979e-01,1.885968158179375520e-02,5.525697034144442035e-03,1.863637784088133797e-01,3.868698482101255720e-02,2.525631440187100021e-02,1.823779477982619135e-01,2.574147401370767071e-02,2.509228915398773602e-02,1.827690014764731530e-01,2.745844445327665778e-02,6.544470157393993820e-03,1.770237035448108676e-01,2.064610954292037462e-02,5.286040681587694801e-03,1.810407654724198179e-01,4.576888560782038651e-02,2.459932301412830896e-02,1.680889982108080549e-01,4.327988845255904132e-02,2.150794501036643741e-02,1.794808976787226340e-01,4.584984277220306714e-02,6.990973518079528215e-03,1.708432426861667131e-01,4.414089879136496447e-02,5.128065388318107931e-03
5.579999999999968985e+00,1.462684410359957610e-01,-3.543672936363373438e-03,4.230067528437027324e-02,1.579436307261536110e-01,5.862867611973856044e-03,3.526811240791333929e-02,1.491771811713396567e-01,1.051752108858304384e-02,3.405009630966483736e-02,1.565103818581650152e-01,1.368283413870992338e-02,3.354858451214347281e-02,1.679287954749242584e-01,3.030311588811660656e-02,4.203325886589980021e-02,1.836833467176835766e-01,4.205213347314137873e-02,2.499965497054918578e-02,1.913134114181387624e-01,4.401723107061917412e-02,1.556234161284061196e-02,1.621814745371278066e-01,8.597764677747856896e-03,2.727794109664947314e-02,1.648839752518346247e-01,1.094541269098832023e-02,1.936200307647229640e-02,1.644499039864304457e-01,1.050958095881614728e-02,1.014661583235329859e-02,1.623427748803853155e-01,1.086256762849276136e-02,6.350363021182275046e-03,1.505343303794960397e-01,1.794380513403176503e-02,2.589596733328378142e-02,1.501054339117183778e-01,2.081983709632743637e-02,1.813644822216680871e-02,1.473024789540370028e-01,1.989900524680408150e-02,9.384968655744896360e-03,1.468089377762294145e-01,1.881883376251012804e-02,5.435924672855639225e-03,1.863811650309053769e-01,3.866334678661780683e-02,2.524175659107664310e-02,1.823338326047443114e-01,2.573651218085864709e-02,2.511507862340953481e-02,1.827803617879985576e-01,2.745890363623015168e-02,6.569014907273830473e-03,1.770384732408628592e-01,2.064376054756860562e-02,5.310229542987930304e-03,1.810758107809396500e-01,4.576000848626547018e-02,2.457125727870969334e-02,1.681186774601060585e-01,4.327726568094979187e-02,2.149738606006753108e-02,1.795066083393327960e-01,4.585864899726833921e-02,6.979328667145234810e-03,1.708734562148697955e-01,4.415059266029942864e-02,5.094858464244658193e-03
5.599999999999968558e+00,1.456017120094323658e-01,-2.893673566654871715e-03,4.261478344358497761e-02,1.574702289510091224e-01,6.130246272038157411e-03,3.540665078995355181e-02,1.488170620601606264e-01,1.098990028117954182e-02,3.417926915795838072e-02,1.562239435843330027e-01,1.396316987789668514e-02,3.360032017400212123e-02,1.678225069579251383e-01,3.040214582472759719e-02,4.205240674721853755e-02,1.837380708324563572e-01,4.194911864370612364e-02,2.500389690744385385e-02,1.913944238566488987e-01,4.389603347051327514e-02,1.558340012004713962e-02,1.618185319243427567e-01,8.751792751877086191e-03,2.731849725785132077e-02,1.645788976381753754e-01,1.095377343454994809e-02,1.939264305235324434e-02,1.642645683113935495e-01,1.048318937368743556e-02,1.017395751725134502e-02,1.622227407096465679e-01,1.085418602678730679e-02,6.344090061148917672e-03,1.502816697311760985e-01,1.823260028954478557e-02,2.592933795952924794e-02,1.499610528859167680e-01,2.098931209476040394e-02,1.810163219800360601e-02,1.472462891064345858e-01,1.996618725038949022e-02,9.333624239250153110e-03,1.467851316496850134e-01,1.883334309710820928e-02,5.395631312264163870e-03,1.864139435659123434e-01,3.854062068590886209e-02,2.525198026499494638e-02,1.822609571416672347e-01,2.564733134143066390e-02,2.512630751695200948e-02,1.828133800517861285e-01,2.741573560230098350e-02,6.587427418669071499e-03,1.770465272218097463e-01,2.062208485313761150e-02,5.326587248074447084e-03,1.811543975934687689e-01,4.567195268330577484e-02,2.457877869388538569e-02,1.681825205139779178e-01,4.327711496108302414e-02,2.149735737916728257e-02,1.795742264482538542e-01,4.583277134453389579e-02,6.977710125989638676e-03,1.709324239979764792e-01,4.417177645276530035e-02,5.090822111321507623e-03
5.619999999999968132e+00,1.451288097814207589e-01,-2.486582790066744000e-03,4.278721720311969706e-02,1.570974323507522419e-01,6.328475210999503532e-03,3.548674966804180042e-02,1.485206419128037025e-01,1.133659933988224837e-02,3.432169237622463565e-02,1.559740129423917709e-01,1.418081320615011479e-02,3.368621125014360090e-02,1.677423693877397592e-01,3.049301315785688665e-02,4.209953014893458301e-02,1.837816642189468996e-01,4.184658498711181507e-02,2.500674877941698460e-02,1.914593930087663542e-01,4.377782507079509833e-02,1.559953866476316425e-02,1.614966635581811527e-01,8.887735586980898689e-03,2.739998103744473515e-02,1.643258684211313658e-01,1.096278833811890376e-02,1.947682232278206277e-02,1.641537845686100727e-01,1.047884521406017289e-02,1.025565053832951795e-02,1.621872634831059701e-01,1.087422194778006092e-02,6.389255288069351293e-03,1.500609875579363706e-01,1.848957742389899239e-02,2.600548083093530069e-02,1.498430952995580823e-01,2.114087647614429008e-02,1.811964505549092802e-02,1.472203876652158905e-01,2.003579802013642081e-02,9.333444555779307761e-03,1.467944545609825291e-01,1.886145671765495149e-02,5.403864136675897573e-03,1.864323747818755483e-01,3.841469252240833215e-02,2.526130744284014323e-02,1.821515080156179134e-01,2.556338581892530007e-02,2.512678702594177069e-02,1.828329960106645224e-01,2.736300613950422289e-02,6.595207470643026787e-03,1.770222849740774596e-01,2.060867957368889281e-02,5.324495114676366762e-03,1.812254036772691923e-01,4.558652796231835169e-02,2.458640821302559773e-02,1.682354818495467308e-01,4.329757573820770811e-02,2.150053254712487594e-02,1.796165499860388204e-01,4.580651566128784991e-02,6.964404846292741175e-03,1.709626462914556888e-01,4.419411487399761002e-02,5.090874876949792738e-03
5.639999999999967706e+00,1.447487745073919585e-01,-2.118891281427696602e-03,4.285834861234966153e-02,1.568047470768835217e-01,6.528317467829183006e-03,3.550108646869579165e-02,1.482949265612518719e-01,1.166008954658161005e-02,3.438400539577781551e-02,1.557859125628509311e-01,1.439680058568065454e-02,3.371141667938271774e-02,1.677088331873315408e-01,3.058641868260818936e-02,4.210746267726695607e-02,1.838118868414694573e-01,4.177719313362339426e-02,2.494657852342408583e-02,1.914739827836460240e-01,4.370394067326785481e-02,1.552520914797731778e-02,1.612509109711523503e-01,9.038573409066915157e-03,2.741531478880461503e-02,1.641186215230776568e-01,1.099563177247638718e-02,1.948647456269209793e-02,1.640426920411546807e-01,1.047594619302355534e-02,1.026695369259477374e-02,1.621289356990907593e-01,1.087832136435322623e-02,6.375038972385467691e-03,1.499032979478422400e-01,1.874562076831634908e-02,2.602982056565871644e-02,1.497620829956562982e-01,2.129572481429996278e-02,1.809280881801331176e-02,1.471995299097492715e-01,2.009990234084343269e-02,9.300694905678332652e-03,1.467944503697087288e-01,1.888039479343779636e-02,5.382899893578642521e-03,1.864489291208923649e-01,3.832984051585486274e-02,2.519764776327538397e-02,1.820758650937560341e-01,2.550936467287850951e-02,2.508943420485624035e-02,1.827722767015211025e-01,2.730275694652802010e-02,6.557805700448327696e-03,1.769399916379277293e-01,2.056119939347539685e-02,5.318510458843390618e-03,1.812656956149358012e-01,4.552525160811550509e-02,2.453604859236586944e-02,1.682634966185906356e-01,4.327217967382538527e-02,2.147557671398596726e-02,1.796342949874429329e-01,4.578198441024524529e-02,6.931563353157740859e-03,1.709825722141980475e-01,4.416229974426261889e-02,5.054247546561366905e-03
5.659999999999967280e+00,1.442625482046347996e-01,-1.734679860886217603e-03,4.284075195527035917e-02,1.564641491104631355e-01,6.704822214148430798e-03,3.548237305361168908e-02,1.480498603740645902e-01,1.199814803001692486e-02,3.439588933648714958e-02,1.555901269241765639e-01,1.459544947562235045e-02,3.371559344385801488e-02,1.676404603338077781e-01,3.067893546040655062e-02,4.211670917043152523e-02,1.838468184278484741e-01,4.172566177573917845e-02,2.494167894556631460e-02,1.915260119746110823e-01,4.364441272133452038e-02,1.553203409323303079e-02,1.610212679885364151e-01,9.182171632977027820e-03,2.742150442429525797e-02,1.639257028786759163e-01,1.104804844911580139e-02,1.949143807869424191e-02,1.639422122152530414e-01,1.051294854728932436e-02,1.027384561117565542e-02,1.620784309220593411e-01,1.092688361484034712e-02,6.359103368909947360e-03,1.497528393535331459e-01,1.897968862900291376e-02,2.602656325671520027e-02,1.496846816505247313e-01,2.141623555903035894e-02,1.803748916966815136e-02,1.471766719122967471e-01,2.010628973342508397e-02,9.245916554378560276e-03,1.467900242138986677e-01,1.883151341256972949e-02,5.344084262789636219e-03,1.864658832657814791e-01,3.826138496668406164e-02,2.519908207300198752e-02,1.819978126020328768e-01,2.547379384175701630e-02,2.508136306248973449e-02,1.828030961250602104e-01,2.729005604642458643e-02,6.556374262184441054e-03,1.769518577467252274e-01,2.056751485674881280e-02,5.303198539066421996e-03,1.813217386048575352e-01,4.548628250253120009e-02,2.453054738493291170e-02,1.683040032163019006e-01,4.331244854833032898e-02,2.147882470862209556e-02,1.796807080111199051e-01,4.575406091941905395e-02,6.927824157425908208e-03,1.710284379913179498e-01,4.416552407404961827e-02,5.026568205340567821e-03
5.679999999999966853e+00,1.438767950923039163e-01,-1.442524521464910031e-03,4.278282881160459794e-02,1.562254835432578537e-01,6.824459816263178311e-03,3.547414469604487364e-02,1.479035807053647178e-01,1.226630659731196837e-02,3.441007854760526341e-02,1.554878251755370255e-01,1.473760294137122645e-02,3.374710361541037595e-02,1.677074380348062554e-01,3.067054222414505177e-02,4.219368368357302723e-02,1.839274436062078300e-01,4.162082715482430528e-02,2.495286544282687702e-02,1.915889474871508291e-01,4.355223979627074332e-02,1.553067288728415991e-02,1.608821322249868457e-01,9.293675598020197104e-03,2.741808289241916274e-02,1.637979753853953946e-01,1.106264697047130638e-02,1.948101631845932172e-02,1.638686279127939405e-01,1.048801014107891491e-02,1.026752005271962080e-02,1.620373013893762482e-01,1.090107447885044385e-02,6.337482317554605192e-03,1.496898615594910997e-01,1.918766579156229446e-02,2.609266995551982882e-02,1.496811473162779071e-01,2.160623748630849383e-02,1.808628206176955341e-02,1.472166218195594400e-01,2.029392392001633239e-02,9.282757172422237066e-03,1.468435038159692230e-01,1.901448060190112643e-02,5.381420286759663364e-03,1.865303794073180643e-01,3.813833688719034387e-02,2.520808720253807020e-02,1.819562063140690855e-01,2.538854954559243565e-02,2.506715013492587588e-02,1.828717813148035554e-01,2.730198790915312063e-02,6.557072446086102679e-03,1.769880517968406286e-01,2.061551271058258833e-02,5.263713880817823786e-03,1.814173719271249263e-01,4.539134228290368778e-02,2.455719068438132896e-02,1.683819095815316524e-01,4.328898523049320296e-02,2.153116750852827541e-02,1.797093622054632411e-01,4.572078179315148400e-02,6.940153749010793613e-03,1.710466231647447266e-01,4.416244469027946762e-02,5.061713495443011072e-03
5.699999999999966427e+00,1.434563020674469169e-01,-1.325811518761123992e-03,4.255455835682952354e-02,1.559190984701498139e-01,6.879896310639919098e-03,3.537158788192978909e-02,1.476715351584235170e-01,1.244772802284652147e-02,3.438318035281415913e-02,1.552903025292876049e-01,1.482542062388845540e-02,3.375918107065625784e-02,1.676522109787695614e-01,3.067990785057337841e-02,4.223425122924076569e-02,1.839116821426418635e-01,4.158075616066217450e-02,2.496734526285605132e-02,1.915863456392486452e-01,4.356387447260480494e-02,1.556597772619323743e-02,1.606751712204800564e-01,9.376780723959371108e-03,2.742306303494415273e-02,1.636234452446999887e-01,1.107052088525313505e-02,1.949108191326538037e-02,1.637805936648544791e-01,1.047460503980407638e-02,1.028176582749805446e-02,1.619938869295665107e-01,1.088921633291925137e-02,6.331485117250753789e-03,1.495453803157245631e-01,1.934505474602971759e-02,2.612847758377491794e-02,1.496011385465426113e-01,2.169950897004660137e-02,1.808953840795240325e-02,1.471841993009155025e-01,2.031949321770008116e-02,9.283229532291534247e-03,1.468269861297651635e-01,1.900615095555434342e-02,5.391847177058534460e-03,1.865104676130805716e-01,3.809062345117922299e-02,2.522028945837495248e-02,1.818856424894217394e-01,2.535954507641002831e-02,2.504525805816869982e-02,1.829104128481958691e-01,2.733209680407964678e-02,6.547112599949236889e-03,1.770294908761629316e-01,2.064617883274354193e-02,5.238197919985247697e-03,1.814028229319877561e-01,4.535235836153644201e-02,2.458591162243073391e-02,1.683749077514670456e-01,4.327237379308989523e-02,2.151229970089899024e-02,1.797153380648025267e-01,4.579008352526803272e-02,6.945959116768833999e-03,1.710603725288042110e-01,4.420994300389266551e-02,5.049982454626383149e-03
5.719999999999966001e+00,1.431251514206211828e-01,-1.316602425775446200e-03,4.233609112374898953e-02,1.556659184792306694e-01,6.868270685994389002e-03,3.526594163976189134e-02,1.474682706517305986e-01,1.251992068558802768e-02,3.433997059357481174e-02,1.551093986658396984e-01,1.483761369559123341e-02,3.375183518634588403e-02,1.675662736494085703e-01,3.064743793380971318e-02,4.225563771048498202e-02,1.838795180839285504e-01,4.150499198833049880e-02,2.498856375312177511e-02,1.915785179943472472e-01,4.352480960431641399e-02,1.561420597094634669e-02,1.604946859676647242e-01,9.394144326948921167e-03,2.741772129987380541e-02,1.634791931987166491e-01,1.107087307735510166e-02,1.950004213191573743e-02,1.637323752277311251e-01,1.050979404518511545e-02,1.029262805773739978e-02,1.619916920143831263e-01,1.094284025820434214e-02,6.323858729370801512e-03,1.494092347680547050e-01,1.941333330565927703e-02,2.613580556044301992e-02,1.495168323114590136e-01,2.172528413635103212e-02,1.807569482033090369e-02,1.471476806784258740e-01,2.030867156064555118e-02,9.262191151905994208e-03,1.468084145992813450e-01,1.897788802839849367e-02,5.375360645776643999e-03,1.864724293614284101e-01,3.800858127201694331e-02,2.524151840508177813e-02,1.818115362080287289e-01,2.529115298777552881e-02,2.503393023642008428e-02,1.829263982080453210e-01,2.731426858255060069e-02,6.546459181375897940e-03,1.770523488286669667e-01,2.062340128831478131e-02,5.231986382284847976e-03,1.813857778211040994e-01,4.528333505873700926e-02,2.460610191250997558e-02,1.683547397669349077e-01,4.328622538618117493e-02,2.149104169052738073e-02,1.797237544223536099e-01,4.573987146255053399e-02,6.936055373227330983e-03,1.710653726881995185e-01,4.419356465983286658e-02,5.027820320217400024e-03
5.739999999999965574e+00,1.428698268752116862e-01,-1.510560838836872560e-03,4.208541433172924284e-02,1.554421960354728793e-01,6.733065024956786521e-03,3.514076413780978930e-02,1.472627336547663590e-01,1.242214612978075929e-02,3.428592418475320119e-02,1.549132967062111232e-01,1.472317508309377819e-02,3.373681312829972245e-02,1.674583127595724030e-01,3.049408827691812984e-02,4.228575791456191946e-02,1.837875968781493841e-01,4.145207980038634332e-02,2.505343505394154457e-02,1.915233079990738274e-01,4.359823986331734513e-02,1.573680135416903256e-02,1.603125968659226963e-01,9.305186537002451200e-03,2.739136996769597071e-02,1.633289229392207997e-01,1.097822645906296364e-02,1.949101969881820301e-02,1.636719122373958279e-01,1.044183074543462812e-02,1.028684888689807356e-02,1.619709181682606192e-01,1.088084185409693254e-02,6.301519497867512191e-03,1.492508290277960725e-01,1.935634285201235164e-02,2.615596190568927198e-02,1.494172563126832665e-01,2.169736578730630666e-02,1.809827744031523161e-02,1.471210742132948723e-01,2.033302289555493150e-02,9.257150901496979944e-03,1.468131291087561574e-01,1.902665394439891425e-02,5.359710029337026033e-03,1.863958774310196798e-01,3.795908648921175743e-02,2.529845691735674307e-02,1.817353661439989887e-01,2.524310711378313296e-02,2.500948794458186797e-02,1.829750314169059366e-01,2.737835180314652367e-02,6.542586197735057035e-03,1.770969471001546669e-01,2.069799418379442146e-02,5.193161563779222917e-03,1.812742560391431834e-01,4.521905720623984465e-02,2.468175100979251926e-02,1.682780077242002903e-01,4.317418815251147096e-02,2.145436192735329303e-02,1.796606257268652529e-01,4.578203443597578248e-02,6.936867475236941152e-03,1.710227640968998430e-01,4.415594008567409745e-02,5.002141751655434822e-03
5.759999999999965148e+00,1.427213109620805442e-01,-1.744489516021987402e-03,4.185523621739188627e-02,1.552945688073147645e-01,6.606015815880892164e-03,3.504111500779207716e-02,1.471009018864002926e-01,1.227834037283324388e-02,3.421132195545481536e-02,1.547480863865439149e-01,1.460696686997040895e-02,3.371444285490634435e-02,1.673980168445356742e-01,3.034817653407608645e-02,4.228185004873574737e-02,1.837703888910543204e-01,4.139149267364283791e-02,2.510901240406791801e-02,1.915515894057096269e-01,4.363612816050314869e-02,1.585293768413086404e-02,1.601662132324016830e-01,9.207496204590491160e-03,2.736051443122709814e-02,1.631937445705775591e-01,1.089642925642853900e-02,1.947031353438196180e-02,1.635990200462817679e-01,1.039953525278736191e-02,1.026823231788038387e-02,1.619244208765322768e-01,1.084793151951614874e-02,6.272706277658554423e-03,1.491241394011444399e-01,1.928627358662031790e-02,2.617496137817808613e-02,1.493396272390171697e-01,2.164649006557966757e-02,1.811689826929458944e-02,1.471030615190440649e-01,2.031897235225335607e-02,9.254840695194523764e-03,1.468202982363732423e-01,1.902976143706906764e-02,5.350028157646957716e-03,1.863828718995600986e-01,3.789534354364439139e-02,2.534277500805729236e-02,1.816943412475427733e-01,2.519143156935368250e-02,2.498458389347282121e-02,1.830175315846772621e-01,2.738827599329202861e-02,6.530707826133342470e-03,1.771128631683445420e-01,2.073190351805771423e-02,5.178821601591588296e-03,1.812588486693260947e-01,4.515895004230707777e-02,2.474219053473936808e-02,1.682772060167834205e-01,4.314857817008223295e-02,2.143532510399499824e-02,1.796726611659746342e-01,4.578149936285628302e-02,6.932434773601796676e-03,1.710391252528978834e-01,4.413902680274127410e-02,4.992243667838517501e-03
5.779999999999964722e+00,1.425138153146118247e-01,-1.890608142086497301e-03,4.157490124134855664e-02,1.551369193330734975e-01,6.527318285585649582e-03,3.493820329753675319e-02,1.469496938464884550e-01,1.220856625242643968e-02,3.410588102156424106e-02,1.546018800668466642e-01,1.454043075449607328e-02,3.368870811244466246e-02,1.673617295627522483e-01,3.025819805901444268e-02,4.228037556200026081e-02,1.837595838775412382e-01,4.137249484495711394e-02,2.514745952511199256e-02,1.915612774304705501e-01,4.370921426879269267e-02,1.593103764233666508e-02,1.600580824684299242e-01,9.153919287373345551e-03,2.734251220947355246e-02,1.631070523399511252e-01,1.086185976114250988e-02,1.946631664589659055e-02,1.635793146946045717e-01,1.039591014423763525e-02,1.026731665720889350e-02,1.619316927918355298e-01,1.084754871995151013e-02,6.260823555818869658e-03,1.490384656992013723e-01,1.926056345770152042e-02,2.618558787022107551e-02,1.492936860144113420e-01,2.162754149567536546e-02,1.812522437530059150e-02,1.470957608281073803e-01,2.031237656350474638e-02,9.251666086524022725e-03,1.468276177991365283e-01,1.902821641097937264e-02,5.344404783306467947e-03,1.863833423732497718e-01,3.788026578402312050e-02,2.536689664574586292e-02,1.817032516450569901e-01,2.517425255727144887e-02,2.497449550215041086e-02,1.830310491726880595e-01,2.738509025545722564e-02,6.522621602790032447e-03,1.771182699415859707e-01,2.073251093507375714e-02,5.187619673857405724e-03,1.812438641445139886e-01,4.513607680553432394e-02,2.478655384814582377e-02,1.682692589451620646e-01,4.313775903333193912e-02,2.144494555239219100e-02,1.796464275311230319e-01,4.579218947063565942e-02,6.931622913515256626e-03,1.710184703936907802e-01,4.412149279362775206e-02,4.990713784249728446e-03
5.799999999999964295e+00,1.423262827388220852e-01,-2.061439181115102062e-03,4.125575758683707600e-02,1.549821344524449640e-01,6.451196149239395335e-03,3.480483074372459767e-02,1.467932348619615801e-01,1.213208176250702222e-02,3.398662407915267747e-02,1.544464536529027709e-01,1.447721521533573176e-02,3.364833331443946307e-02,1.673012793480798399e-01,3.018340965937484771e-02,4.226901488582681526e-02,1.837284013592256349e-01,4.134989307553755405e-02,2.517237473261166314e-02,1.915555080449541647e-01,4.375769350745456476e-02,1.599553941213411115e-02,1.599383622865016286e-01,9.114163061098159296e-03,2.731080961201030194e-02,1.630134127140797917e-01,1.084933049498939400e-02,1.945214849588502992e-02,1.635566938881072852e-01,1.042060600741831142e-02,1.025672766894318577e-02,1.619374347112833012e-01,1.087719216376225803e-02,6.239119291020161530e-03,1.489374925983754094e-01,1.924422393055186947e-02,2.618058090105230412e-02,1.492326550427293952e-01,2.161984200400831127e-02,1.811890627891878797e-02,1.470704350205377098e-01,2.031430603073564045e-02,9.235186923439686960e-03,1.468152329755991192e-01,1.903365416343117886e-02,5.326158679755992921e-03,1.863575327556480643e-01,3.785746482851440331e-02,2.537849016486705758e-02,1.816679036817502868e-01,2.515621092418211802e-02,2.494776007892395356e-02,1.829881315160797606e-01,2.735281747925527585e-02,6.493643516279425792e-03,1.770510469783545260e-01,2.071932572086452456e-02,5.171594242135032354e-03,1.812158401569333444e-01,4.511475677870360745e-02,2.481187011973840992e-02,1.682473878617455343e-01,4.315195904799969812e-02,2.142562291438245350e-02,1.796464935538752694e-01,4.577102851128751759e-02,6.923093322406842498e-03,1.710250023814826881e-01,4.408928967613118255e-02,4.963081981959091560e-03
5.819999999999963869e+00,1.422585497106364505e-01,-2.181348166793479690e-03,4.103526129744820838e-02,1.549106584918727714e-01,6.459861091641538010e-03,3.475006870376427803e-02,1.466924456341162919e-01,1.209495368308498818e-02,3.390940889714513101e-02,1.543339451092615167e-01,1.449031653339905371e-02,3.364994794090143265e-02,1.672521722839092340e-01,3.021302096465631679e-02,4.227765419791854051e-02,1.837311826504545997e-01,4.139482703030648164e-02,2.522310580253785822e-02,1.916002828041800943e-01,4.383067369078004483e-02,1.608944488407638637e-02,1.598596868117983238e-01,9.145907885025752332e-03,2.733103217409681152e-02,1.629590380650514647e-01,1.090580109537324024e-02,1.948759903197290477e-02,1.635687664912106043e-01,1.050822731846751297e-02,1.029631171942775245e-02,1.619754662123165101e-01,1.096618695472494770e-02,6.268354382287968929e-03,1.488683565299408762e-01,1.928660968723974398e-02,2.620341980863451908e-02,1.491891861324030344e-01,2.165743927193647389e-02,1.813803215762113674e-02,1.470469487503509309e-01,2.033729326441395535e-02,9.251702240835924657e-03,1.467980866839244669e-01,1.904984588749565610e-02,5.344755829446348055e-03,1.863605869732015141e-01,3.790443167245224204e-02,2.542947194127512939e-02,1.816886295057791589e-01,2.519809683512695686e-02,2.495844282925506474e-02,1.830493494253179199e-01,2.739175587796510367e-02,6.506917111733897391e-03,1.771297342410399767e-01,2.074369237720433828e-02,5.179736732162783415e-03,1.812416173074355985e-01,4.516844179095079459e-02,2.484389849470775707e-02,1.682609191837462492e-01,4.331842577250949455e-02,2.144111772698865936e-02,1.796961620981520624e-01,4.572312396949836100e-02,6.929910124933939125e-03,1.710621639834228325e-01,4.411433541030827798e-02,4.963727039188559759e-03
