time,root_x,root_y,root_z,root_rot_x,root_rot_y,root_rot_z,T_C7_x,T_C7_y,T_C7_z,C7_C6_x,C7_C6_y,C7_C6_z,C6_C5_x,C6_C5_y,C6_C5_z,C5_C4_x,C5_C4_y,C5_C4_z,C4_C3_x,C4_C3_y,C4_C3_z,C3_C2_x,C3_C2_y,C3_C2_z,C2_C1_x,C2_C1_y,C2_C1_z,C1_head_x,C1_head_y,C1_head_z,RScapula_r1,RScapula_r2,RScapula_r3,RScapula_r4,RShoulder_flexion,RShoulder_adduction,RShoulder_rotation,RElbow_flexion,RRadius_rotation,RWrist_adduction,RWrist_flexion,RClavicle_r1,RClavicle_r2,LScapula_r1,LScapula_r2,LScapula_r3,LScapula_r4,LShoulder_flexion,LShoulder_adduction,LShoulder_rotation,LElbow_flexion,LRadius_rotation,LWrist_adduction,LWrist_flexion,LClavicle_r1,LClavicle_r2,T_L1_x,T_L1_y,T_L1_z,L1_L2_x,L1_L2_y,L1_L2_z,L2_L3_x,L2_L3_y,L2_L3_z,L3_L4_x,L3_L4_y,L3_L4_z,L4_L5_x,L4_L5_y,L4_L5_z,L5_L6_x,L5_L6_y,L5_L6_z,L6_S1_x,L6_S1_y,L6_S1_z,RHip_rotation,RHip_flexion,RHip_adduction,RKnee_flexion,RAnkle_adduction,RAnkle_flexion,RAnkle_rotation,LHip_rotation,LHip_flexion,LHip_adduction,LKnee_flexion,LAnkle_adduction,LAnkle_flexion,LAnkle_rotation,S4_CA1_y,S4_CA1_z,CA1_CA2_y,CA1_CA2_z,CA2_CA3_y,CA2_CA3_z,CA3_CA4_y,CA3_CA4_z,CA4_CA5_y,CA4_CA5_z,CA5_CA6_y,CA5_CA6_z,CA6_CA7_y,CA6_CA7_z,CA7_CA8_y,CA7_CA8_z,CA8_CA9_y,CA8_CA9_z,CA9_CA10_y,CA9_CA10_z,CA10_CA11_y,CA10_CA11_z,CA11_CA12_y,CA11_CA12_z,CA12_CA13_y,CA12_CA13_z,CA13_CA14_y,CA13_CA14_z,CA14_CA15_y,CA14_CA15_z,CA15_CA16_y,CA15_CA16_z,CA16_CA17_y,CA16_CA17_z,CA17_CA18_y,CA17_CA18_z,CA18_CA19_y,CA18_CA19_z,CA19_CA20_y,CA19_CA20_z,CA20_CA21_y,CA20_CA21_z,CA21_CA22_y,CA21_CA22_z,CA22_CA23_y,CA22_CA23_z,CA23_CA24_y,CA23_CA24_z,CA24_CA25_y,CA24_CA25_z,CA25_CA26_y,CA25_CA26_z,CA26_CA27_y,CA26_CA27_z
0.000000000000000000e+00,1.669400137064464829e-01,1.784984796431690959e-02,-1.221554543033027962e-02,-1.243934151531645447e-04,-5.195801272605830162e-03,1.012523768459449441e-02,3.153124647871770203e-06,1.718357982811553821e-04,1.433862447062532930e-04,3.925482173517421644e-05,1.714269219535806399e-04,1.307570514720561182e-04,4.043262418140589071e-05,1.838204722548899368e-04,1.208827531649917577e-04,4.071858013750337678e-05,1.913620030294208322e-04,1.112474132093580880e-04,5.143888447789081447e-05,2.086075728575085848e-04,9.702057169591740216e-05,6.416588905392129575e-05,2.501132403194885885e-04,7.989772067370019793e-05,6.863197905397745789e-05,2.916189077814687548e-04,6.762774548024405846e-05,7.328296132046562147e-05,3.329205700704478826e-04,5.575428675878866603e-05,3.213122167930622212e-03,2.326106087064358421e-03,2.905057224810049434e-03,-1.505759390152042795e-03,-2.390653721794059813e-03,3.324184520259592344e-03,2.576909713325417848e-05,0.000000000000000000e+00,-1.473028348592896985e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.989225003073811398e-04,3.857879816980443188e-03,-6.414184820368595830e-04,-3.736357622343144946e-03,-4.079572594448616259e-03,-3.202699316438389313e-04,-2.373331442856720054e-04,-3.944059784254137320e-24,2.619048498862602974e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.480330014958666500e-03,-1.623060102577698199e-02,5.687661586336617385e-03,-4.405651718223957750e-03,-1.575072599893915376e-02,4.981009491429720486e-03,-4.346233442563782190e-03,-1.542514880146125811e-02,4.580448357237870347e-03,-4.972974072662358566e-03,-1.519704462301689658e-02,3.286846060395049590e-03,-4.972974072662360301e-03,-1.531625675815669399e-02,2.689258022002676517e-03,-4.972974072662361168e-03,-1.541843858827655553e-02,2.177039703380643197e-03,-5.015658932547517601e-03,-1.563766130339903568e-02,1.750191104528949848e-03,-3.379878836275270935e-04,1.085191027107486154e-02,-2.483339127751233843e-03,-4.480389483105163180e-22,-1.231266911513645879e-04,5.021738544797028464e-05,0.000000000000000000e+00,-1.770516363827790839e-04,5.051984563382326716e-03,2.515797328279945500e-03,-1.975516381629915489e-22,1.466515822501726933e-04,1.681990266738963614e-05,0.000000000000000000e+00,-5.743763013182691819e-06,1.033388061717110718e-05,-2.822820716054324535e-06,6.458675385731937749e-06,-3.887021351140156065e-07,3.229337692865970145e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,1.554899469154833458e-01,2.448002619279103856e-02,-1.726318913021814005e-02,3.272023423347527379e-03,8.859853936311484074e-03,1.315102454200082482e-01,-1.653155816838525595e-04,4.689130941421016351e-03,3.385043165310966645e-03,7.137247561760168757e-04,4.734490404586120735e-03,3.291209354866975016e-03,7.174008542156246494e-04,5.069920271427766009e-03,3.260777035290246279e-03,7.182973782668486276e-04,5.301940910307121994e-03,3.230944037890358736e-03,1.000760321055719181e-03,5.740257336285458159e-03,3.124174596381157961e-03,1.283070821271302137e-03,6.694500044780061533e-03,2.986768828133500898e-03,1.296803806945345632e-03,7.648482382234970088e-03,2.948309669693525981e-03,1.240504232294846682e-03,8.476278555254455546e-03,2.871376573195729733e-03,5.630265991082365057e-02,2.713847218846902193e-02,5.725776923023848802e-02,-2.100376672402729308e-02,-2.796598630358175519e-02,5.891654763260014555e-02,-8.869386786924254862e-03,0.000000000000000000e+00,-1.149771366377451941e-02,9.056937938618992356e-05,1.659574981738500205e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.395629981103623310e-02,6.043687102569712116e-02,1.479559178083403835e-02,-6.368897548804947073e-02,-6.471549159326399348e-02,1.483835939773588478e-02,-1.620865579006299309e-02,1.405319653763594332e-20,-1.209196671797587753e-02,-3.568948062438022373e-03,8.397842767424495893e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.790833227117837628e-02,-1.443042348870919311e-01,7.014352423658259950e-02,-4.668541753914280668e-02,-1.388979101060698329e-01,6.156369715631346273e-02,-4.566929919338855864e-02,-1.350848289641770339e-01,5.666685887543865957e-02,-5.327364428147347841e-02,-1.319367451958393944e-01,4.214669754294043946e-02,-5.307206896766464982e-02,-1.318774077464437700e-01,3.470174289831422232e-02,-5.290065192232532021e-02,-1.315652863067752476e-01,2.830751337337528498e-02,-5.330479586784755280e-02,-1.324756347180009453e-01,2.298808713299969539e-02,-7.090687802753598869e-03,1.054217977810817247e-01,-3.721711094554516763e-02,2.646634136957969544e-19,-4.427557520899341389e-03,-3.116054476969676648e-02,4.190236098099215344e-03,-4.533710062703374868e-04,2.455043012025449542e-02,2.435415492351021907e-02,5.569912761537091658e-20,-2.149983954364813473e-05,1.761345655787145692e-02,6.550621365945755864e-03,-2.270724243221970999e-04,2.360401963899591690e-04,-1.451296783324210215e-04,1.330714497051213542e-04,-7.684378864849462291e-05,4.726335781551217589e-05,-5.698414798659671337e-05,-3.854511922917272932e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.519698900936671260e-01,2.081415839697093109e-02,-1.902584752957819925e-02,5.210814818654983804e-02,8.698276029606567816e-02,3.120378821412214121e-01,-4.761913965146927653e-04,1.221789379683176774e-02,1.046073077125449051e-03,-1.584275993617260958e-04,1.249172839924025252e-02,1.079968162223801827e-03,-1.154518237064291585e-04,1.376537767638621491e-02,1.011395852483105377e-03,-7.375153590204706899e-05,1.468198470648581638e-02,9.352127233922613928e-04,5.933418615532300676e-05,1.627335532364853482e-02,8.399939438476122962e-04,2.160880284511443490e-04,1.957143793353349065e-02,6.994331842625077685e-04,3.115006238757632613e-04,2.285253488399919750e-02,5.570671458840063296e-04,3.706914196442098221e-04,2.582948082019491387e-02,3.898421440524397347e-04,8.571827246527183308e-02,3.310729204009042054e-02,8.576602793124257773e-02,-2.262127420486337651e-02,-4.030033087015079396e-02,1.739340268968958270e-01,-2.274697249638452101e-02,0.000000000000000000e+00,-3.316515873056067459e-02,4.379595563034787456e-05,4.196154950784974740e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.002974662060072852e-02,8.592498302101550522e-02,4.151157984326172418e-02,-8.608758824413312305e-02,-1.682426563655696761e-01,4.516985381793713061e-02,-2.186359793721317016e-02,1.370340387656801825e-19,-1.377711420779438069e-02,-7.679147579392454036e-03,1.894960206802458625e-03,0.000000000000000000e+00,0.000000000000000000e+00,-9.173376165212474009e-02,-2.216490766792985068e-01,1.600266373531498976e-01,-8.153781330318675413e-02,-1.966747122120261482e-01,1.363368696130365376e-01,-7.247242005286927413e-02,-1.798151727453606297e-01,1.227717443313529888e-01,-8.251815029971423798e-02,-1.603552272726404271e-01,9.425086146607929150e-02,-7.683567929420470621e-02,-1.396316166012906423e-01,7.509139862953330413e-02,-7.177266034161561281e-02,-1.194592203259869923e-01,6.011593324541616989e-02,-6.866406211582236352e-02,-1.030730308452690869e-01,4.940595628875894818e-02,-1.682930027806084014e-02,6.001445938482044551e-02,-1.017732443772471768e-01,5.950925584671908769e-02,-9.713881308468202969e-03,-1.038916395426299488e-01,2.210940906684653179e-02,-1.602739056972637705e-03,-2.228684931797078259e-02,9.018862843917330868e-03,2.141161524630571383e-02,-7.057902910835883725e-03,3.249826432310663760e-02,1.500209329041863118e-02,-4.217385304112122998e-04,6.259414881290817270e-04,6.143316632780120197e-06,3.214507213048144142e-04,3.627634845879973294e-04,6.772007125163539228e-05,6.310360686816321799e-04,-1.860002573420858679e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,1.528785870562302251e-01,1.833560258981889110e-02,-1.533422467548566613e-02,7.506677682888819592e-02,2.176358606336217805e-01,5.012311151691095645e-01,-7.113353471076501369e-04,2.102948417198934050e-02,5.969497852395832561e-04,-5.127137158591550843e-04,2.146395169641710649e-02,5.070725348318480931e-04,-4.195498551175627145e-04,2.396254495921395361e-02,1.558179761036904316e-04,-3.475639703263541029e-04,2.564980815217486609e-02,-2.005228157890709146e-04,-2.511985714800781064e-04,2.874456831041607985e-02,-5.744590328422200833e-04,-5.142057547235042879e-05,3.545581009259000937e-02,-1.055931650241229321e-03,2.226365357255709072e-04,4.206078004444030460e-02,-1.571777285772669314e-03,4.822201290654536381e-04,4.834549636858224975e-02,-2.112424237988612657e-03,8.718905309299423978e-02,-2.464856458027554764e-03,8.719144086629278256e-02,1.394430197170077809e-02,-2.613158053722419716e-03,2.754631339729556871e-01,-3.053925771387483792e-02,2.038180581559392510e-02,-5.049597080115433845e-02,1.159033904276261361e-03,-6.077936143874493845e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.220943908860669169e-02,8.719938862078142894e-02,7.027011249036355101e-02,-8.720751888193731260e-02,-2.603684363848953742e-01,7.496308700344303522e-02,-2.772904528378097519e-02,-2.074023557911180759e-20,-1.394087893608466841e-02,2.552115831730545313e-03,-1.096150328453733558e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.287013554570000107e-01,-2.345019275238816314e-01,2.455013318676574907e-01,-9.841725488965644142e-02,-1.983112449888747020e-01,2.137444434180965080e-01,-7.276993471836062932e-02,-1.741837268183923093e-01,1.883080077442379208e-01,-7.890794287271363228e-02,-1.450202871219221368e-01,1.475190141630847718e-01,-6.317403010754038539e-02,-1.082039540390141302e-01,1.119136822032829187e-01,-5.049723892596888475e-02,-7.213026688723891966e-02,8.442009810506209688e-02,-4.251074343106554798e-02,-4.144959745495362807e-02,6.527616088880994205e-02,-3.277398041554943631e-02,-3.160975005611084410e-02,-1.912249637308588990e-01,1.340517351379750255e-01,-1.508452638332801778e-02,-1.630855192024854572e-01,2.039580640808097076e-02,-7.985365214179621432e-03,-4.531446544936815202e-02,-5.679034501614020625e-02,2.767223478494745467e-02,-2.709175258775201392e-02,5.143165124033152735e-02,1.689108868490330623e-02,-5.769425710516369599e-04,7.665593549400354697e-04,3.528165444445458074e-04,2.479141698374660971e-04,1.127821452012960687e-03,-1.839953363776588029e-04,1.825623327109558800e-03,-6.157317884684650015e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,1.553805583588699080e-01,1.703436366009044092e-02,-1.396252291842431902e-02,4.023271663895246902e-02,3.526303946370367148e-01,6.683964739204819594e-01,1.722039744492308375e-04,4.778894677828994519e-02,3.454907499378766320e-03,9.546531982291485592e-04,4.816698728272460206e-02,2.454241060802130059e-03,1.129231517902493749e-03,5.222276427035429242e-02,1.235012409071508830e-03,1.206769977291648329e-03,5.463399512778813888e-02,3.327883539868350016e-05,1.415826950797855182e-03,5.959413798803078754e-02,-1.371168389294504051e-03,1.957919070200944255e-03,7.123988890981942934e-02,-3.053660565945582640e-03,2.675124276342985032e-03,8.248704815584170791e-02,-4.595766232630393508e-03,3.442461308483671725e-03,9.328958942729936865e-02,-6.084592194342722249e-03,8.726259212438035318e-02,-7.330299489718616890e-02,8.726271151304529350e-02,7.620056428045540731e-02,8.065326739288328217e-02,3.362341410248805285e-01,-3.269538654821463330e-02,6.527599241511544692e-02,-6.203153863462032569e-02,2.333489339682014510e-03,-1.050598351303889261e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.651361142416098826e-02,8.726310890076972859e-02,8.458808453632729596e-02,-8.726351541382751376e-02,-3.090638811245773332e-01,8.951770290597026170e-02,-3.110324463172042808e-02,-3.909227843349961626e-19,-1.249831461489126980e-02,8.016256113281522433e-03,-2.061893867540764026e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.664272676121900663e-01,-2.222483714749076411e-01,2.497750665933828884e-01,-1.063084702314778529e-01,-1.899003683573373402e-01,2.481872221709048310e-01,-5.894502307296314858e-02,-1.686596345416580822e-01,2.469154003872118808e-01,-6.093061376730356249e-02,-1.416555546045203118e-01,2.076593760448721682e-01,-3.602091830740510731e-02,-1.004214559598962109e-01,1.474249875393070786e-01,-1.865270683486154601e-02,-5.754975229799381975e-02,9.951768381863784763e-02,-9.917231786453151177e-03,-1.952545994029871931e-02,6.458725072999625672e-02,-6.418321876946894711e-02,-1.148209010800368690e-01,-2.583237377759828313e-01,2.007454051589415978e-01,-2.962365321492715226e-02,-2.181720886055611153e-01,1.169696077500039129e-02,-4.636633787521425923e-03,-1.485728291702356069e-02,-1.049951573583144254e-01,1.023628211644036709e-02,-3.899575618777325475e-02,5.961377178812996697e-02,1.227718568318009879e-02,-1.112460627135328055e-03,8.316280321867019262e-04,4.859943272976485198e-04,1.534095439381777241e-04,1.818585965497726640e-03,-4.108256416314645101e-04,3.132465860068146118e-03,-9.744956694459456451e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.580825635641705529e-01,1.685187719120634364e-02,-1.292375717299087783e-02,-4.349322096468050819e-02,4.372487834194345724e-01,7.940468422396479431e-01,4.845334445427432538e-03,9.384735683629744085e-02,1.549508844693773396e-02,7.960018029463692898e-03,9.366152905295478670e-02,1.151617930213895066e-02,8.118221330915017728e-03,9.917004336439894097e-02,8.079112580816946027e-03,7.978940239018520592e-03,1.014456010640406580e-01,4.710795884427129016e-03,8.629665868408936680e-03,1.076413949991260333e-01,4.464449811084742446e-04,1.028120722333192814e-02,1.246288152720333997e-01,-4.494843419942391727e-03,1.208338186902244149e-02,1.402208411396822230e-01,-8.488427741626723352e-03,1.426993138121793354e-02,1.552363703566508601e-01,-1.187001391525027705e-02,8.726626907594967064e-02,-8.656828921458996351e-02,8.726627504538291003e-02,8.671316768375342265e-02,1.923793893860250848e-01,3.507217530653541915e-01,-3.069195184104213381e-02,1.257956698719334132e-01,-6.685625650324476810e-02,3.897191695041081917e-03,-1.222054716461703529e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.722882004093869546e-02,8.726629491476914358e-02,8.713254369654700737e-02,-8.726631524042202659e-02,-2.923886539454703115e-01,1.067514437259546728e-01,-3.028789892284425994e-02,1.815069749265811258e-02,-1.202359025845691279e-02,1.070780835706795948e-02,-3.872726016424896979e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.021948874901939586e-01,-2.057953465693806439e-01,2.499887533296691333e-01,-1.144479141606199041e-01,-1.858516686633845949e-01,2.499093611085452249e-01,-4.774229554913544948e-02,-1.699984985833070950e-01,2.498457700193605913e-01,-4.692949812335504844e-02,-1.487231655465864888e-01,2.478829688022436140e-01,-1.644132626924859134e-02,-1.082947867219235388e-01,1.689819696040535946e-01,1.804566308211484615e-03,-6.297286127215089013e-02,9.513398404186099167e-02,7.602034609739505983e-03,-2.167699836798233498e-02,3.903943724431191420e-02,-1.158178824195363055e-01,-1.544893809762976078e-01,-2.813132989629458791e-01,2.455330360724325700e-01,-5.840507913392704864e-02,-2.603521012803837742e-01,9.518095776239668751e-03,2.053379339686337707e-02,1.037196616866079002e-02,-1.072482277496468739e-01,7.589231716279516704e-03,-2.546611102149302919e-02,4.377105591945901208e-02,1.758057541389457593e-02,-2.537113803263167482e-03,6.508720833474078990e-04,3.924101907832510056e-05,-1.210911883090632583e-05,2.187378534058722398e-03,-5.622689415141354178e-04,4.413605688268478801e-03,-1.110700002390997178e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000094e-01,1.593394397782281480e-01,1.662785478525394961e-02,-1.194340697847509451e-02,-1.258460835736121830e-01,4.764965435435785657e-01,8.989823309468482071e-01,1.221062659482203758e-02,1.460970599118406876e-01,3.712997070056123228e-02,1.915404486056592956e-02,1.450265957483071466e-01,2.857313506489798927e-02,1.884677371230307485e-02,1.512342767198465998e-01,2.155110827914387406e-02,1.796379503870124128e-02,1.517291948530350987e-01,1.458841465331306431e-02,1.923749605898759929e-02,1.569515332815296649e-01,5.698933939482179328e-03,2.276430226895718306e-02,1.763810750564647756e-01,-4.442777971212526385e-03,2.632637377998122905e-02,1.780110420569840923e-01,-1.224169443926536975e-02,3.097269504856655503e-02,1.787618185178325436e-01,-1.788473546602249373e-02,8.100821902829290211e-02,-8.723155393046012895e-02,8.726645322199978738e-02,8.723879785391830399e-02,3.099931629335730410e-01,3.336815241500216134e-01,-2.978399724404005161e-02,1.886087213854288902e-01,-6.822008934391342316e-02,4.794962465561670648e-03,-1.322275671460850996e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.726458047177758359e-02,6.894880023409961922e-02,8.725976665455800751e-02,-7.655209868019552388e-02,-2.492609358364847594e-01,1.157707298867112766e-01,-2.861580697070559287e-02,5.142267524865229422e-02,-1.087717027172338362e-02,1.240021110968841239e-02,-4.987474995903763524e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.298630532155571116e-01,-2.019682267419599941e-01,2.499994376664834428e-01,-1.207891300902060178e-01,-1.943959996080245889e-01,2.499954680554272723e-01,-3.937761925945343355e-02,-1.813948399045915150e-01,2.499922885009680240e-01,-3.783989289585908133e-02,-1.622265932900512075e-01,2.498941484401121793e-01,-4.473387822527029670e-03,-1.199450108021899164e-01,1.816897946462708857e-01,1.307415364221001762e-02,-7.042855407705632398e-02,8.052988401093855164e-02,1.496367088133345596e-02,-2.509189830468335630e-02,1.766009146464478374e-03,-1.730793883695569413e-01,-1.616646100751416015e-01,-2.959053897927667598e-01,2.772102000845638736e-01,-9.792884740442453495e-02,-2.906437281336167189e-01,9.499381647465485190e-03,6.016421673597806274e-02,2.862356856148496644e-03,-1.048586030056719715e-01,3.614551318698896315e-02,4.181419173579233040e-03,6.826738423698283653e-03,2.639817463763196453e-02,-5.096944673824965397e-03,1.321861904854203630e-04,-1.263165109223632863e-03,-3.363339110351116828e-04,1.933241334340773422e-03,-7.228715652437951679e-04,5.304871379628308022e-03,-1.105902016074132013e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
