0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019000,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019000,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000033,-0.000026,0.000102,-0.000000,0.000000,-0.000003,-0.000005,0.000064,0.000001,0.000001,0.000001,0.000160,0.000013,0.000061,0.000038,-0.000042,-0.000002,-0.018926,0.052002,0.000109,-0.000002,-0.000005,0.000064,-0.000001,-0.000001,0.000001,0.000162,0.000013,-0.000061,0.000039,-0.000042,-0.000002,-0.018926,0.052002,0.000109,-0.000419,0.000000,-0.000000,0.000440,0.000000,-0.000000,-0.000180,-0.000000,0.000000,0.000041,-0.000002,0.000074,-0.000021,-0.000023,0.000019,-0.000074,0.000070,-0.000027,0.000001,0.000004,-0.000048,0.000004,0.000001,-0.000265,0.000491,-0.002172,0.004047,0.001351,0.003709,0.000041,-0.000002,0.000074,-0.000021,-0.000023,0.000019,-0.000074,0.000070,-0.000027,0.000001,0.000004,-0.000048,0.000004,0.000001,-0.000265,0.000491,-0.002172,0.004051,0.001352,0.003712
-0.000000,-0.000098,-0.000078,0.000299,-0.000000,0.000001,-0.000002,-0.000015,0.000188,0.000002,0.000002,0.000002,0.000480,0.000039,0.000183,0.000110,-0.000124,-0.000004,-0.018796,0.052005,0.000304,-0.000000,-0.000015,0.000190,-0.000002,-0.000002,0.000002,0.000487,0.000039,-0.000183,0.000114,-0.000123,-0.000005,-0.018796,0.052004,0.000305,-0.001209,0.000000,-0.000001,0.001232,0.000000,-0.000000,-0.000456,-0.000000,0.000000,0.000098,-0.000005,0.000196,-0.000060,-0.000060,0.000032,-0.000203,0.000182,-0.000082,-0.000032,-0.000025,-0.000130,-0.000026,-0.000081,-0.000476,0.001522,-0.005317,0.010273,0.003431,0.009458,0.000098,-0.000005,0.000196,-0.000060,-0.000060,0.000032,-0.000204,0.000182,-0.000082,-0.000032,-0.000025,-0.000130,-0.000026,-0.000081,-0.000476,0.001522,-0.005318,0.010280,0.003432,0.009464
-0.000000,-0.000196,-0.000156,0.000591,-0.000000,0.000003,0.000002,-0.000029,0.000372,0.000004,0.000004,0.000003,0.000957,0.000077,0.000364,0.000217,-0.000245,-0.000009,-0.018623,0.052008,0.000568,0.000007,-0.000029,0.000377,-0.000004,-0.000004,0.000003,0.000974,0.000078,-0.000366,0.000226,-0.000244,-0.000009,-0.018623,0.052007,0.000568,-0.002366,0.000001,-0.000003,0.002368,0.000000,-0.000000,-0.000821,-0.000000,0.000000,0.000158,-0.000010,0.000336,-0.000109,-0.000104,0.000033,-0.000360,0.000307,-0.000153,-0.000098,-0.000087,-0.000228,-0.000093,-0.000252,-0.000646,0.002892,-0.008889,0.017669,0.005788,0.016324,0.000158,-0.000010,0.000336,-0.000109,-0.000104,0.000033,-0.000360,0.000307,-0.000153,-0.000098,-0.000087,-0.000229,-0.000093,-0.000252,-0.000646,0.002893,-0.008890,0.017679,0.005789,0.016332
-0.000000,-0.000326,-0.000259,0.000974,-0.000000,0.000005,0.000011,-0.000048,0.000612,0.000006,0.000007,0.000005,0.001591,0.000128,0.000604,0.000355,-0.000402,-0.000015,-0.018419,0.052011,0.000884,0.000022,-0.000049,0.000621,-0.000007,-0.000008,0.000005,0.001623,0.000129,-0.000609,0.000373,-0.000401,-0.000015,-0.018420,0.052009,0.000885,-0.003883,0.000001,-0.000005,0.003840,0.000001,-0.000001,-0.001270,0.000000,0.000000,0.000213,-0.000014,0.000479,-0.000161,-0.000148,0.000020,-0.000525,0.000427,-0.000235,-0.000191,-0.000176,-0.000328,-0.000192,-0.000508,-0.000787,0.004483,-0.012570,0.025675,0.008189,0.023795,0.000213,-0.000014,0.000479,-0.000161,-0.000148,0.000020,-0.000525,0.000427,-0.000235,-0.000191,-0.000176,-0.000328,-0.000192,-0.000508,-0.000787,0.004484,-0.012569,0.025687,0.008189,0.023805
-0.000034,-0.000733,-0.000328,-0.001622,0.000082,0.000299,0.003320,-0.000210,0.000874,0.000020,0.000021,0.000007,0.002097,0.000169,0.000808,0.000205,-0.000655,-0.000047,-0.018183,0.052018,0.001235,0.003669,0.000070,0.001352,-0.000026,-0.000027,0.000010,0.003013,0.000247,-0.001149,0.004764,0.000022,-0.000153,-0.018227,0.052004,0.001253,-0.001756,0.000070,-0.000304,0.004416,0.000004,0.000217,-0.001289,0.000084,-0.000201,0.000314,-0.000061,0.000709,-0.000413,-0.000370,-0.000088,-0.000828,0.000613,-0.000629,-0.001289,-0.001304,-0.000544,-0.001310,-0.003021,0.000246,0.008212,-0.016189,0.033982,0.010544,0.031638,0.000033,0.000047,0.000384,0.000147,0.000108,0.000173,-0.000370,0.000293,0.000220,0.001146,0.001233,0.000014,0.001169,0.002414,-0.000771,0.001683,-0.015747,0.034044,0.011022,0.031597
-0.000105,-0.001328,-0.000389,-0.006077,0.000098,0.000868,0.008726,-0.000352,0.001130,0.000039,0.000040,0.000008,0.002565,0.000209,0.001001,-0.000160,-0.000991,-0.000093,-0.017926,0.052027,0.001610,0.009630,0.000169,0.002488,-0.000054,-0.000054,0.000016,0.004832,0.000400,-0.001859,0.011282,0.000625,-0.000394,-0.018037,0.051993,0.001654,0.002516,0.000406,-0.000809,0.004592,-0.000091,0.000580,-0.001067,0.000213,-0.000487,0.000419,-0.000133,0.000947,-0.000755,-0.000670,-0.000259,-0.001170,0.000787,-0.001203,-0.003015,-0.003085,-0.000791,-0.003071,-0.007181,0.001940,0.012543,-0.019671,0.042472,0.012788,0.039704,-0.000266,0.000150,0.000186,0.000647,0.000508,0.000456,-0.000057,0.000039,0.000986,0.003382,0.003552,0.000624,0.003481,0.007631,-0.000684,-0.002522,-0.018792,0.042458,0.013589,0.039440
-0.000210,-0.002066,-0.000456,-0.011815,0.000017,0.001667,0.015609,-0.000441,0.001390,0.000060,0.000061,0.000010,0.003039,0.000250,0.001198,-0.000693,-0.001400,-0.000147,-0.017656,0.052037,0.002002,0.017228,0.000213,0.003950,-0.000086,-0.000086,0.000024,0.006954,0.000577,-0.002685,0.019115,0.001282,-0.000719,-0.017848,0.051978,0.002072,0.008174,0.001018,-0.001473,0.004611,-0.000279,0.001054,-0.000709,0.000355,-0.000814,0.000513,-0.000219,0.001162,-0.001130,-0.000996,-0.000471,-0.001505,0.000914,-0.001884,-0.005150,-0.005293,-0.001028,-0.005250,-0.012650,0.004016,0.016838,-0.022954,0.051029,0.014869,0.047871,-0.000632,0.000280,-0.000056,0.001249,0.000971,0.000844,0.000340,-0.000271,0.001936,0.006213,0.006455,0.001411,0.006441,0.014675,-0.000577,-0.006954,-0.021699,0.050811,0.015801,0.047249
-0.000366,-0.002705,-0.000583,-0.015769,-0.000689,0.002984,0.020381,0.000192,0.000787,0.000082,0.000083,0.000023,0.003473,0.000289,0.001349,-0.001158,-0.001862,-0.000164,-0.017374,0.052042,0.002401,0.022958,-0.000378,0.005876,-0.000113,-0.000113,0.000034,0.008876,0.000730,-0.003429,0.027727,0.002167,-0.001109,-0.017640,0.051961,0.002494,0.011326,0.002493,-0.002354,0.005456,-0.000565,0.001627,-0.000442,0.000517,-0.001196,0.000590,-0.000311,0.001344,-0.001501,-0.001315,-0.000706,-0.001816,0.000976,-0.002637,-0.007553,-0.007784,-0.001239,-0.007715,-0.019235,0.006109,0.020873,-0.026031,0.059617,0.016757,0.056098,-0.001035,0.000427,-0.000303,0.001895,0.001449,0.001307,0.000769,-0.000598,0.002979,0.009417,0.009694,0.002306,0.009829,0.023201,-0.000480,-0.011050,-0.024397,0.059069,0.017731,0.055021
-0.000571,-0.003229,-0.000770,-0.017737,-0.001987,0.004847,0.022760,0.001533,-0.000822,0.000105,0.000107,0.000047,0.003774,0.000318,0.001421,-0.001536,-0.002365,-0.000141,-0.017079,0.052043,0.002802,0.026594,-0.001570,0.008303,-0.000135,-0.000134,0.000046,0.010542,0.000855,-0.004074,0.036844,0.003210,-0.001560,-0.017414,0.051943,0.002912,0.011716,0.004743,-0.003520,0.007208,-0.000844,0.002280,-0.000304,0.000665,-0.001649,0.000647,-0.000400,0.001493,-0.001851,-0.001612,-0.000949,-0.002097,0.000963,-0.003433,-0.010130,-0.010459,-0.001413,-0.010369,-0.026811,0.008098,0.024512,-0.028852,0.068146,0.018430,0.064299,-0.001456,0.000586,-0.000549,0.002553,0.001915,0.001825,0.001213,-0.000922,0.004066,0.012863,0.013144,0.003272,0.013503,0.033040,-0.000396,-0.014719,-0.026873,0.067211,0.019390,0.062737
