0.002000,2.103128,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,0.000000,0.000000
0.004000,2.102978,0.000000,2.102351,0.000000
0.004000,2.102978,0.000000,2.102351,0.000000
0.004000,2.102978,0.000000,2.102351,0.000000
0.004000,2.102978,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.006000,2.102809,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.102351,0.000000
0.008000,2.102727,0.000000,2.098967,0.003760
0.008000,2.102727,0.000000,2.098967,0.003760
0.008000,2.102727,0.000000,2.098967,0.003760
0.008000,2.102727,0.000000,2.098967,0.003760
0.008000,2.102727,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.010000,2.102785,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098967,0.003760
0.012000,2.114769,0.000000,2.098248,0.004538
0.012000,2.114769,0.000000,2.098248,0.004538
0.012000,2.114769,0.000000,2.098248,0.004538
0.012000,2.114769,0.000000,2.098248,0.004538
0.012000,2.114769,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.014000,2.134910,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.098248,0.004538
0.016000,2.161346,0.000000,2.127605,0.007305
0.016000,2.161346,0.000000,2.127605,0.007305
0.016000,2.161346,0.000000,2.127605,0.007305
0.016000,2.161346,0.000000,2.127605,0.007305
0.016000,2.161346,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.018000,2.186445,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.127605,0.007305
0.020000,2.209811,0.000000,2.173865,0.012580
0.020000,2.209811,0.000000,2.173865,0.012580
0.020000,2.209811,0.000000,2.173865,0.012580
0.020000,2.209811,0.000000,2.173865,0.012580
0.020000,2.209811,0.000000,2.173865,0.012580
0.020000,2.209811,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.022000,2.222671,0.000000,2.173865,0.012580
0.024000,2.238262,0.000000,2.173865,0.012580
0.024000,2.238262,0.000000,2.173865,0.012580
0.024000,2.238262,0.000000,2.173865,0.012580
0.024000,2.238262,0.000000,2.173865,0.012580
0.024000,2.238262,0.000000,2.173865,0.012580
0.024000,2.238262,0.000000,2.203347,0.019324
0.024000,2.238262,0.000000,2.203347,0.019324
0.024000,2.238262,0.000000,2.203347,0.019324
0.024000,2.238262,0.000000,2.203347,0.019324
0.024000,2.238262,0.000000,2.203347,0.019324
0.024000,2.238262,0.000000,2.203347,0.019324
0.024000,2.238262,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.026000,2.258081,0.000000,2.203347,0.019324
0.028000,2.274853,0.000000,2.203347,0.019324
0.028000,2.274853,0.000000,2.203347,0.019324
0.028000,2.274853,0.000000,2.203347,0.019324
0.028000,2.274853,0.000000,2.203347,0.019324
0.028000,2.274853,0.000000,2.203347,0.019324
0.028000,2.274853,0.000000,2.230100,0.027981
0.028000,2.274853,0.000000,2.230100,0.027981
0.028000,2.274853,0.000000,2.230100,0.027981
0.028000,2.274853,0.000000,2.230100,0.027981
0.028000,2.274853,0.000000,2.230100,0.027981
0.028000,2.274853,0.000000,2.230100,0.027981
0.028000,2.274853,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.030000,2.287480,0.000000,2.230100,0.027981
0.032000,2.297428,0.000000,2.230100,0.027981
0.032000,2.297428,0.000000,2.230100,0.027981
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.032000,2.297428,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.034000,2.305579,0.000000,2.247547,0.039932
0.036000,2.313428,0.000000,2.247547,0.039932
0.036000,2.313428,0.000000,2.247547,0.039932
0.036000,2.313428,0.000000,2.247547,0.039932
0.036000,2.313428,0.000000,2.252829,0.052750
0.036000,2.313428,0.000000,2.252829,0.052750
0.036000,2.313428,0.000000,2.252829,0.052750
0.036000,2.313428,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.038000,2.320402,0.000000,2.252829,0.052750
0.040000,2.325882,0.000000,2.252829,0.052750
0.040000,2.325882,0.000000,2.252829,0.052750
0.040000,2.325882,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.252829,0.052750
0.042000,2.329210,0.000000,2.257387,0.068495
0.044000,2.330609,0.000000,2.257387,0.068495
0.044000,2.330609,0.000000,2.257387,0.068495
0.044000,2.330609,0.000000,2.257387,0.068495
0.044000,2.330609,0.000000,2.257387,0.068495
0.044000,2.330609,0.000000,2.257387,0.068495
0.046000,2.330812,0.000000,2.257387,0.068495
0.046000,2.330812,0.000000,2.257387,0.068495
0.046000,2.330812,0.000000,2.257387,0.068495
0.046000,2.330812,0.000000,2.257387,0.068495
0.046000,2.330812,0.000000,2.257387,0.068495
0.046000,2.330812,0.000000,2.257387,0.068495
0.048000,2.330146,0.000000,2.257387,0.068495
0.048000,2.330146,0.000000,2.257387,0.068495
0.048000,2.330146,0.000000,2.257387,0.068495
0.048000,2.330146,0.000000,2.257387,0.068495
0.048000,2.330146,0.000000,2.257387,0.068495
0.050000,2.329328,0.000000,2.257387,0.068495
0.050000,2.329328,0.000000,2.257387,0.068495
