0.002000,29.249689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002000,29.249689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002000,29.249689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002000,29.249689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.004000,29.671468,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.004000,29.671468,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.004000,29.671468,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.004000,29.671468,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.006000,29.902991,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.102351,0.000000,0.000000,0.000000,18.099751,9.049876
0.008000,30.389137,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.008000,30.389137,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.010000,30.340632,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.098967,0.000080,0.362914,0.777570,18.099752,9.049854
0.012000,30.765646,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.012000,30.765646,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.014000,30.936433,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.014000,30.936433,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.014000,30.936433,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.014000,30.936433,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.014000,30.936433,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
0.014000,30.936433,0.000000,2.110163,0.047794,0.471119,0.988091,18.099493,9.048986
