9.170000,5.448638,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.170000,5.448638,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.172000,5.507670,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.172000,5.507670,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.174000,5.578110,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.174000,5.578110,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.174000,5.578110,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.174000,5.578110,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.174000,5.578110,0.000000,0.247402,3.062615,0.000000,0.000000,0.049352,0.165316,1.876505
9.176000,5.659726,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.176000,5.659726,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.176000,5.659726,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.176000,5.659726,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.176000,5.659726,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.178000,5.752154,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.178000,5.752154,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.178000,5.752154,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.180000,5.854861,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.180000,5.854861,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.180000,5.854861,0.000000,0.245474,3.155527,0.000000,0.000000,0.070952,0.162701,1.873016
9.180000,5.854861,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.180000,5.854861,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.182000,5.961402,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.182000,5.961402,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.182000,5.961402,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.182000,5.961402,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.184000,6.068978,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.184000,6.068978,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.184000,6.068978,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.184000,6.068978,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.186000,6.176209,0.000000,0.247733,3.302024,0.000000,0.000000,0.176504,0.159613,1.866279
9.186000,6.176209,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.186000,6.176209,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.186000,6.176209,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.186000,6.176209,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.188000,6.286272,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.188000,6.286272,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.188000,6.286272,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.188000,6.286272,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.188000,6.286272,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.190000,6.392401,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.190000,6.392401,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.190000,6.392401,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.190000,6.392401,0.000000,0.252313,3.433877,0.000000,0.000000,0.368000,0.157577,1.857211
9.192000,6.471039,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.192000,6.471039,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.192000,6.471039,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.192000,6.471039,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.192000,6.471039,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.194000,6.512837,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.194000,6.512837,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.194000,6.512837,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.196000,6.599410,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.196000,6.599410,0.000000,0.253495,3.463177,0.000000,0.000000,0.562067,0.157152,1.850382
9.196000,6.599410,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.196000,6.599410,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.198000,6.618901,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.198000,6.618901,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.198000,6.618901,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.198000,6.618901,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.200000,6.613931,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.200000,6.613931,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.200000,6.613931,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.200000,6.613931,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.202000,6.495900,0.000000,0.257702,3.329779,0.000000,0.000000,0.923914,0.161137,1.840304
9.202000,6.495900,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.202000,6.495900,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.202000,6.495900,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.204000,6.205599,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.204000,6.205599,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.204000,6.205599,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.206000,5.861309,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.206000,5.861309,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.206000,5.861309,0.000000,0.259824,3.018756,0.000000,0.000000,1.333930,0.172611,1.828809
9.208000,5.591498,0.000000,0.269103,2.757657,0.000000,0.000000,1.175117,0.183260,1.820462
9.208000,5.591498,0.000000,0.269103,2.757657,0.000000,0.000000,1.175117,0.183260,1.820462
